ItemID,Name,ServingSize,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,TotalCarbohydrate,DietaryFiber,Sugars,Protein,Calcium,Iron,IsVegetarian,Ingredients,Allergens
1d5bd882-c453-4eb7-9b2b-d91bd0d45283,White Panini Bread,Ounce,72.2222,0.2778,0g,0mg,172.2222,15.5556,0.55,0g,2.7778,28.8889,0.2,True,"Flour (Wheat, Malted Barley), Water, Contains Less Than 2% Of Each Of The Following: Salt, Yeast, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Felic Acid), Monocalcium Phosphate, Corn Starch, Mono-And Diglycerides, Potassium Iodate, Ascorbic Acid, Enzymes, Calcium Propionate (Preservative).","['Gluten', 'Vegetarian', 'Vegan', 'Wheat']"
0f648a31-5312-4ea9-aa1e-0fd908a98418,Apple Crisp,4x5  Cut Serving,207.7676,5.2998,1.9453,0mg,52.4059,39.2104,1.9116,26.3977,1.8322,18.2706,0.7341,True,"Sliced Apples in Syrup (Sliced Apples, Water And Sugar.), Cereal Oats Quick (Whole Grain Rolled Oats.), Brown Sugar (Sugar, Cane Molasses), Granulated Sugar (Sugar.), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Gel Clear Instant Corn Starch 50# (Corn Starch.), Ground Cinnamon, Ground Cinnamon","['Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
bbd70af4-5870-4048-9a53-22a925fe0933,Quinoa and Peanut Salad,1/2 Cup,154.8963,8.3468,0.7997,0mg,186.3553,17.1933,2.3162,2.4311,4.6969,8.0182,0.2239,True,"Water (Water), Quinoa (Organic White Quinoa.), Tomatoes (Tomato), Green Pepper (Green Pepper), Lime Juice (Water, Lime Juice Concentrate, Sodium Benzoate (Preservative), Sodium Bisulfate (Preservative), Lime Oil.), zz Nuts Peanut Dry Roasted #30, zz Nuts Peanut Dry Roasted #30, Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Cilantro (Cilantro), Red Pepper (Red Pepper), Jalapeno Peppers (Jalapeno Pepper.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Herb Parsley 60 Ct. (Parsley), Granulated Sugar (Sugar.), Spice Pepper Black Ground 18 oz (Black Pepper)","['Peanuts', 'Vegetarian', 'Vegan']"
46d086e5-4379-4434-be59-a05bdca94ae3,Tofu Cubes,Ounce,17.8872,0.8741,0.135,0mg,2.6999,0.5333,0.1012,0.1687,1.9608,21.5996,0.3071,True,"Tofu (Non-GMO Soybeans, Water, Calcium Sulfate, Glucono Delta Lactone (GDL).)","['Soy', 'Vegetarian', 'Vegan']"
f7f70d84-a357-461b-b63e-54b750466551,Mozzarella Cheese,3/4 oz Slice,60.75,4.05,2.5313,15.1875,141.75,1.0125,0g,0g,5.0625,147.825,,True,"Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes.","['Milk', 'Vegetarian']"
2bed5a28-08e9-4c12-9718-5197def6795e,Falafel,6 Piece Serving,407.5509,6.082,0g,0mg,1260.7133,72.505,18.1676,12.0068,21.4846,153.0865,9.2319,True,"Falafel Dough (Water, Chickpeas, Parsley, Onions, Cilantro, Serrano Peppers, Garlic Puree (Garlic, Citric Acid, Ascorbic Acid), Contains 2% Or Less Of: Salt, Spices, Rice Flour, Xanthan Gum), Flour All Purpose H&R Gold Medal (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.)","['Gluten', 'Vegetarian', 'Vegan', 'Wheat']"
d2721d90-db5b-451d-a450-bd5957ec40f9,Roasted Grape Tomatoes,1/2 Cup Serving,82.7498,6.2699,0.4651,0mg,199.3606,5.9512,2.561,3.3138,1.3189,16.7893,0.3401,True,"Grape Tomatoes (Tomato), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Garlic Chopped (Minced Garlic (Peeled Garlic)), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda)","['Vegetarian', 'Vegan']"
78617363-1ed4-4eca-bbb0-8115cecdd7c4,Spicy Halal Lamb Curry,4 oz ladle,162.6317,9.4756,3.523,37.3988,364.8113,7.8837,2.2565,3.2055,11.4364,30.4162,1.9149,False,"Lamb Cubes 1"" Halal (Lamb.), Water (Water), Tomato Puree 6 x #10 (Tomato Puree (Water, Tomato Paste), Citric Acid.), Yellow Onion, Peas (12 x 2.5#) (Peas, Salt), Garlic Chopped (Minced Garlic (Peeled Garlic)), Lemon Juice (Filtered Water, Lemon Juice Concentrate, Sodium Bisulfite (Preservative), Sodium Benzoate (Preservative), Lemon Oil), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Iodized Salt (Salt, Sodium Silicoaluminate, Dextrose, Potassium Iodine), Spice Indian Meat Masala 3.5 oz (Coriander, Cumin, Chili, Tumeric, Black Pepper, Cloves, Fenugreek Leaves, Salt, Nutmeg, Dry Ginger, Cardamom Seeds, Bay Leaf, Pulse Fennel, Caraway Mustard, Garlic Flakes, Onions Flakes, Mace, Cardamom Green, Asafoetida.), Spice Coriander Ground 16 oz (Coriander), Spice Ginger Ground, Spice Ground Turmeric 1# (Ground Turmeric), Ground Cumin (Cumin), Cayenne Pepper (Red Pepper)",[]
a75274dc-b4e4-4f38-bf27-c2ec9ac4b2c4,Deep Fried Pierogies,4 Each Serving,228.7859,3.4809,0.9947,9.9473,586.885,41.7785,0.9947,0.9947,6.9631,29.8418,2.1881,True,"Water (Water), Pierogi Cheddar Mrs. T's  1.34 oz (Water, Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Potato Flakes (Potatoes, Mono And Diglycerides, Sodium Acid Pyrophosphate, Citric Acid), Soybean Oil, Dehydrated Cheddar Cheese (Cheddar Cheese [Pasteurized Milk, Cheese Cultures, Salt, Enzymes], Disodium Phosphate), Salt, Onion, Natural Flavor, Eggs, Yeast Extract, Whey, Spice, Annatto And Turmeric (Color).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
8b604326-c2db-40d5-a920-3d3cea2702d5,Whipped Coffee,1/2 Cup Serving,23.6237,0g,0g,0mg,0mg,6.2997,0g,6.2997,0g,,,True,"Water (Water), Granulated Sugar (Sugar.), Coffee Instant Folgers 8 oz. Jar (Instant Coffee)","['Vegetarian', 'Vegan']"
c709dd3c-421d-439b-aa50-d37522788709,Roasted Cumin Fingerling Potatoes,4 oz. Serving,247.878,2.8376,0.2241,0mg,369.4493,52.2309,8.9584,1.5876,4.8647,38.5552,7.9832,True,"Potato Fingerling, Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Ground Cumin (Cumin)","['Vegetarian', 'Vegan']"
f045a403-6d2e-44a8-83b7-4ca486ce9999,Mexican Lasagna,4x8 Cut Serving,367.2663,22.6225,11.8472,72.2914,831.8518,22.3065,2.1103,1.4619,17.9323,344.0385,2.0923,False,"Beef Ground Fine 80/20 60# Avg, Flour Tortilla 8"" (Enriched Bleached Flour (Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Vegetable Shortening (Interesterified And Hydrogenated Soybean Oils), Contains 2% Or Less Of: Salt, Baking Soda, Sodium Acid Pyrophosphate, Distilled Monoglycerides, Enzymes, Cellulose Gum, Fumaric Acid, And Calcium Propionate And Sorbic Acid (To Maintain Freshness).), Refried Beans (Cooked Beans, Water, Less Than 2% Of: Canola Oil, Salt, Distilled Vinegar, Chile Pepper, Onion Powder, Spices, Garlic Powder, Natural Flavor), Tomato Sauce 6 x #10 (Tomato Puree (Water, Tomato Paste), Water, Less Than 2% Of: Salt, Onion Powder, Garlic Powder, Citric Acid, Natural Flavors.), Sour Cream (Cultured Milk, Cream, Whey, Less Than 2% Of Food Starch-Modified (Corn), Sodium Phosphate, Guar Gum, Carrageenan, Calcium Sulfate, Locust Bean Gum, Potassium Sorbate (Preservative).), Shredded Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, And Annatto (Color) When Applicable.), Shredded Cheese (Paseurized Milk, Cheese Cultures, Salt, Enzymes.), Chilies Green Diced Peeled Fire Rst 27oz (Green Chili Peppers, Water, Contains Less Than 2% Of Calcium Chloride, Citric Acid, Salt.), Seasoning Taco 25# GF (Salt, Corn Syrup Solids, Spices, Dextroase, Dehydrated Onion, Paprika, Garlic Powder, Oleoresin Paprika, Spice Extractives And Less Than 2% Tricalcium Phosphate Added To Prevent Caking)","['Gluten', 'Milk', 'Soy', 'Wheat']"
b7da7eb6-e777-4401-9291-62b000276ef2,Sweet Baby Ray's BBQ Sauce,Tablespoon,35.9722,0g,0g,0mg,149.0278,9.25,0g,8.7361,0g,,,True,"High Fructose Corn Syrup, Distilled Vinegar, Tomato Paste, Modified Food Starch, Contains Less Than 2% Of: Salt, Pineapple Juice Concentrate, Natural Smoke Flavor, Spice, Caramel Color, Molasses, Sodium Benzoate (Preservative), Dried Garlic, Mustard Flour, Corn Syrup, Sugar, Tamarind, Natural Flavor, Celery Seed.","['Vegetarian', 'Vegan']"
b8c8b5df-0115-49bc-897b-378cd5429812,Grated Cotija Cheese,Ounce,113.398,8.5048,5.6699,28.3495,481.9415,0g,0g,0g,5.6699,147.4174,,True,"Cotija Cheese (Pasteurized Milk, Salt, Enzymes, Cheese Culture), Powdered Cellulose Added To Prevent Caking, Natamycin (A Natural Mold Inhibitor).","['Milk', 'Vegetarian']"
f8685d0e-b313-4152-903e-23b3da170231,Wild Rice Pilaf with Sundried Tomatoes,1/2 Cup Serving,222.5412,0.6028,0.0049,0mg,1033.8001,48.9532,1.3278,4.2583,5.7843,87.0388,2.8141,True,"Water (Water), Rice Wild Blend 36 oz (Enriched Parboiled Long Grain Rice (Rice, Iron Phosphate, Niacin, Thiamin Mononitrate, Folic Acid), Wild Rice, Dehydrated Vegetables (Carrots, Onion, Celery, Garlic), Sugar, Yeast Extract, Hydrolyzed Corn Gluten, Salt, Dextrose, Parsley, Soybean Oil, Coconut Oil, Corn Syrup Solids, Inactive Yeast, Sodium Caseinate (Milk), Turmeric Extract (Color), Natural Flavors (Contains Canola Oil), Potassium & Sodium Phosphate, Mono & Diglycerides, Spice, Disodium Inosinate & Disodium Guanylate, Thiamine Hydrochloride, Soy Lecithin, Contains 2% Or Less Silicon Dioxide (Anticaking)), Matchstick Carrots, Sundried Tomatoes Julienne (Sun Dried Tomatoes, Salt, Contains 2% Or Less
Glucose, Citric Acid, Sulfur Dioxide (For Color
Retention), Potassium Sorbate.), Fresh Basil (Fresh Basil), Herb Parsley Curly 3 Ct (Parsley)","['Coconut', 'Milk', 'Soy', 'Vegetarian']"
005fa9e5-75b4-4e5b-8483-d4958fbc9ac5,Dinner Rolls,Roll,99.4694,0.9947,0g,0mg,159.1511,18.8992,0.9947,1.9894,2.9841,39.7878,0.9947,True,"Enriched Flour [Unbleached Wheat Flour, Malted Barley Flour, Reduced Iron, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Niacin (Vitamin B3), Folic Acid], Water, Yeast, High Fructose Corn Syrup, Soybean Oil, Wheat Gluten, Salt, Calcium Propionate (A Preservative), Vinegar, Monoglycerides, Calcium Sulfate, Sodium Stearoyl Lactylate, Calcium Phosphate, Ascorbic Acid, Sesame.","['Gluten', 'Sesame', 'Soy', 'Vegetarian', 'Vegan', 'Wheat']"
3e81eead-dc15-4821-af25-f0d1e4273e29,Croissant,Each,261.1138,13.6774,5.5953,6.217,211.3778,31.0849,1.2434,3.7302,4.9736,24.868,1.3428,True,"Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Margarine (Palm And Fractionated Palm Oil, Water, Soybean Oil, Sugar, Soy Lecithin, Monoglycerides, Preservatives [Potassium Sorbate, Citric Acid], Natural Flavor, Beta Carotene (Color), Vitamin A Palmitate), Wheat Flour, Sugar, Yeast, Contains 2% Or Less Of: Eggs, Salt, Egg Whites, Calcium Propionate (Preservative), Sodium Stearoyl Lactylate, Dough Conditioners (L-Cysteine, Ascorbic Acid, Enzymes).","['Eggs', 'Gluten', 'Soy', 'Vegetarian', 'Wheat']"
ebc2cfe7-d4bf-4b17-97ce-e8036751c49f,Black Bean Tortilla Casserole,Serving,354.097,15.6429,6.1571,25.312,518.6002,39.2571,5.8756,4.4255,14.3618,248.9069,3.1553,True,"Black Beans (Prepared Black Beans, Water, Salt, Calcium Chloride Firming Agent.), Mild Salsa (Tomato Puree, Diced Tomatoes In Tomato Juice, Jalapenos, Distilled Vinegar, Contains Less Than 2% Of: Dehydrated Onion, Salt, Sea Salt, Natural Flavors, Sugar, Dehydrated Garlic, Vitamin C (Ascorbic Acid), Spices, Vitamin E (DL-Alpha Tocopheryl Acetate), Vitamin A (Retinol Palmitate).), Monterey Jack Shredded Cheese (Monterey Jack Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes), Potato Starch And Powdered Cellulose Added To Prevent Caking, Natamycin (A Natural Mold Inhibitor).), Tortilla Chips (Corn, Vegetable Oil (Corn, Canola And/Or Sunflower Oil), And Salt.), Yellow Onion, Green Pepper (Green Pepper), Tomatoes (Tomato), Sliced Black Olives (Olives, Water, Salt And Ferrous Gluconate (Color Stabilizer).), Green Onion (Onion Green), Garlic Chopped (Minced Garlic (Peeled Garlic)), Ground Cumin (Cumin)","['Milk', 'Vegetarian']"
91dfe1f5-91e4-4c50-b30d-ffa7ac1d1cb4,Peas,1/2 Cup ,52.9921,0.2753,0.0454,0mg,74.3265,9.3734,3.0969,3.441,3.5924,15.1406,1.053,True,"Peas (12 x 2.5#) (Peas, Salt)","['Vegetarian', 'Vegan']"
36f278d4-2785-436a-88c6-be3b532be2ab,Luscious Lemon Bar,8x10 Cut Serving,207.5858,5.1724,2.2167,36.9458,125.6193,37.1226,0g,25.2965,1.4779,0.0018,0.739,True,"Mix Lemon Bar (Crust: Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Sugar, Dextrose, Salt, Natural Flavor, Whey, Annatto And Turmeric Extract Color, Soy Flour, Egg. Filling: Sugar, Eggs With Sodium Silicoaluminate, Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Wheat Starch, Soybean Oil. Contains 2% Or Less Of: Modified Corn Starch, Dried Corn Syrup, Citric Acid, Egg Yolk With Sodium Silicoaluminate, Lemon Juice Solids, Salt, Baking Soda, Natural And Artificial Flavor, Nonfat Milk, Soy Flour.), Water (Water), >in Pkgs=, >in Pkgs=, Powdered Sugar (Sugar, Carnauba Wax)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
72cec0da-50b5-430c-803d-0dadfc373b1e,Battered Fried Corn Nuggets,4  Nugget Serving,126.7389,5.3364,0.6671,0mg,233.4665,19.3443,0.6671,4.6693,2.0011,26.6819,0.6671,True,"Corn Nuggets Battered 12# (Corn, Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Yellow Corn Flour, Modified Food Starch, Liquid Margarine (Soybean Oil, Water, Salt, Hydrogenated Soybean Oil, Vegetable Monogylcerides, Soy Lecithin, Potassium Sorbate and Citric Acid [Preservatives], Artificial Flavor, Beta Carotene [Color], Vitamin A Palmitate Added), Contains Less Than 2% Of: Spice, Natural Flavors, Nonfat Milk, Egg, Whey, Dextrose, Salt, Corn Starch, Soy Flour, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Sodium Alginate, Sodium Citrate, Sodium Tripolyphosate, Soybean Oil, Calcium Chloride, Oleoresin Paprika (Color). Prefried in Vegetable Oil (Soybean and/or Canola Oil).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
6eb70e07-6477-4a6a-93e2-570777373e84,Cheese Whiz,Tablespoon,39.2532,3.053,0.7633,4.3615,215.8923,1.7446,0g,1.0904,1.3084,39.2532,,True,"Whey, Milk, Canola Oil, Whey Protein Concentrate, Sodium Phosphate, Maltodextrin, Contains Less Than 2% Of Milk Protein Concentrate, Salt, Lactic Acid Sodium Alginate, Mustard Flour, Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices [Contains Celery], Tamarind, Natural Flavor), Sorbic Acid As A Preservative, Cheese Culture, Milkfat, Annatto And Oleoresin Paprika (For Color), Enzymes.","['Milk', 'Vegetarian']"
cbb3d1ad-e2d0-4b9d-a9a5-5d6bf865a7f1,Jasmine Rice,1/2 Cup,282.2364,0g,0g,0mg,0mg,63.5031,0g,0g,5.292,4.9391,0.1763,True,"Jasmine Rice (Jasmine Rice.), Water (Water)","['Vegetarian', 'Vegan']"
8de836ec-7762-4a69-b07a-f7db6c913260,Salad Bar,,,,,,,,,,,,,False,,[]
42e843d0-51fa-4d7f-a8fe-832db86d1fd8,Ramen Noodle Nest,4.4oz Nest,339.2868,1.4969,0g,0mg,758.4058,69.8532,1.9958,0.9979,11.9748,20.956,0.9979,True,"Bleached Wheat Flour, Water, Corn Starch, Egg White Powder, Salt, Sodium Carbonate, Wheat Gluten, Potassium Carbonate.","['Eggs', 'Gluten', 'Vegetarian', 'Wheat']"
53e6c61d-7abf-41e2-bedd-235488e9262f,Chicken Souvlaki,3/4 Cup,357.3688,19.6621,5.6017,213.455,2991.8101,6.8506,1.418,2.6831,37.6404,34.8154,2.8006,False,"Chicken BB 5220 Thigh Diced 1"" x 1"" (Chicken Thigh Meat, Water, Potato Starch, Salt, Dextrose, Isolated Soy Protein With Less Than 2% Soy Lecithin, Sodium Phosphates, Carrageenan, Chicken Broth, Caramelized Sugar Syrup.), Coarse Kosher Salt (Salt, Yellow Prussiate Of Soda), Minced Garlic (Peeled Garlic), Canola/Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil), Spice Oregano Dry Leaf 24 oz (Oregano)",['Soy']
363f0849-a115-440e-b06e-774e884e6cba,Ho Ho Cake,8 x 10 Cut Serving,346.9338,15.9433,7.5331,23.6706,308.6583,49.1959,1.8585,38.9655,3.0668,53.8102,1.5869,True,"Mix Cake Devils Food GM 6 x 5# (Sugar, Enriched Flour Bleached (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid), Palm Oil, Cocoa Processed With Alkali, Eggs With Sodium Silicoaluminate. Contains 2% Or Less Of: Leavening (Baking Soda, Monocalcium Phosphate), Nonfat Milk, Modified Corn Starch, Egg White, Propylene Glycol Mono And Diesters, Salt, Modified Whey, Mono And Diglycerides, Xanthan Gum, Natural Flavor, Defatted Soy Flour.), Powdered Sugar (Sugar, Carnauba Wax), Water (Water), Cream Cheese (Pasteurized Milk And Cream, Whey Protein Concentrate, Whey, Salt, Carob Bean Gum, Xanthan Gum, Guar Gum, Natamycin A Natural Mold Inhibitor, Vitamin A Palmitate, Cheese Culture.), Chocolate Chips Semisweet (Semi-Sweet Chocolate (Sugar, Chocolate, Cocoa Butter, Milk Fat, Soy Lecithin, Natural Flavor, Milk).), Sour Cream (Cultured Milk, Cream, Whey, Less Than 2% Of Food Starch-Modified (Corn), Sodium Phosphate, Guar Gum, Carrageenan, Calcium Sulfate, Locust Bean Gum, Potassium Sorbate (Preservative).), Margarine (Vegetable Oil Blend (Palm Oil And Soybean Oil), Water, Salt, Contains Less Than 2% Of Soy Lecithin, Vegetable Mono Diglycerides, Potassium Sorbate (A Preservative), Citric Acid, Natural Artificial Flavor, Beta Carotene (Color), Vitamin A Palmitate Added, Whey.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), 2% Milk, Flavor Vanilla Imitation (Water, Caramel Color, Artifical Flavor, Citric Acid, Sodium Benzoate (Preservative).)","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
b7150791-1bbd-4445-bd05-7b4ee7458284,Taco Sauce,Tablespoon,4.4296,0g,0g,0mg,101.881,0.8859,0g,0.8859,0g,,,True,"Tomato Puree (Water, Tomato Paste), Water, Distilled Vinegar, Sugar, Salt, Modified Corn Starch, Paprika, Spices (Chili Pepper, Spices, Salt, Dehydrated Garlic), Citric Acid, Sodium Benzoate (Preservative), Xanthan Gum, Onion Powder.","['Vegetarian', 'Vegan']"
132e8372-1ac3-4c42-b852-1a8c180cc245,Smoked Pulled Pork,4 oz Serving,219.6154,14.1137,4.944,70.1969,577.2109,2.105,0.1407,1.8378,19.7917,19.6492,1.3504,False,"Pork Boston Butt Bone In 73# Avg Cs, Rub Premium Blend BBQ (Blended Of Sugar, Salt, Chili Pepper And Other Spices, Garlic Powder, Disodium Inosinate And Guanylate, And Less Than 2% Silicon Dioxide And Soybean Oil Added To Prevent Caking.)",['Soy']
a8483451-f8bb-484e-9412-e3027e1573c7,Diced Jalapeno Peppers,Ounce,8.7352,0.1114,0.0277,0mg,0.9036,1.9579,0.8434,1.241,0.2741,3.6146,0.0753,True,Jalapeno Peppers (Jalapeno Pepper.),"['Vegetarian', 'Vegan']"
eaebb016-7c41-47f4-878f-341a1dd17af7,Nut-Free Scotcheroo,5x8 Cut Serving,293.3522,10.881,4.3295,0mg,106.0375,44.851,1.7087,28.5893,4.7248,28.349,3.7353,True,"Syrup Corn Light 4 x 1 Gallon (Corn Syrup, High Fructose Corn Syrup, Water, Salt, Natural And Artificial Vanilla Flavor.), WowButter PB Crunchy Substitute 17.6 oz (Whole Toasted Soy, Pressed Soy Oil, Cane Sugar, Palm Oil (Sustainable), Sea Salt.), Granulated Sugar (Sugar.), Rice Krispies Cereal (Rice, Sugar, Contains 2% Or Less Of Salt, Malt Flavor, Iron (Ferric Phosphate), Niacinamide, Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B2 (Riboflavin), Vitamin B1 (Thiamin Hydrochloride), Folic Acid, Vitamin D3, Vitamin B12.), Chocolate Chips Semisweet (Semi-Sweet Chocolate (Sugar, Chocolate, Cocoa Butter, Milk Fat, Soy Lecithin, Natural Flavor, Milk).), Butterscotch Morsels (Sugar, Hydrogenated Vegetable Fat (Palm Kernel And/Or Palm), Nonfat Dry Milk, Lactose (Milk), Dry Buttermilk, Whey Powder (Milk), Vegetable Fat (Coconut And/Or Palm Kernel), Soy Lecithin (An Emulsifier), Yellow 6 Lake, Yellow 5 Lake, Red 40 Lake, Blue 2 Lake, Blue 1 Lake Color, Natural Flavor(s) And Artificial Flavor(s), Natural Vanilla Extract, Salt.), WowButter PB Crunchy Substitute 17.6 oz (Whole Toasted Soy, Pressed Soy Oil, Cane Sugar, Palm Oil (Sustainable), Sea Salt.)","['Coconut', 'Gluten', 'Milk', 'Soy', 'Vegetarian']"
39dc9323-2b24-4a98-911e-ef0deccecb33,Lasagna Rollup Cheese 3.5oz,Rollup,180.4059,4.5102,2.5057,20.0451,330.7441,27.0609,1.0023,2.0045,8.018,130.2931,0.7217,False,"Enriched Durum Flour (Durum Flour, Niacin, Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid), Water, Whole Milk Ricotta Cheese (Pasteurized Whey, Milk, Vinegar, Salt), Bread Crumbs (Wheat Flour, Yeast, Sugar, Salt), Imported Pecorino Romano Cheese (Sheep’s Milk, Rennet, Salt), Modified Food Starch, Black Pepper, Parsley.","['Gluten', 'Milk', 'Wheat']"
1ad30358-cae7-4eff-ac70-cae6c162eae1,Avocado Chunks,Ounce,47.2492,4.2524,0.4725,0mg,0mg,2.835,1.89,0g,0.945,,0.3402,True,Avocado.,"['Vegetarian', 'Vegan']"
dcd0871e-630a-4de8-a423-d8022b960846,Brown Rice with Mushrooms,1/2 Cup,136.8282,2.3857,0.2838,0mg,123.2621,25.6823,2.1222,0.3977,2.6388,11.7838,0.6298,True,"Rice Brown 25# (Cooked Brown Rice), Water (Water), Yellow Onion, Mushroom Sliced (Mushrooms, Water, Salt, Citric Acid And/Or Ascorbic Acid.), Canola Oil (Canola Oil With TBHQ And Citric Acid Added To Help Protect Flavor. Dimethylpolysiloxane, An Antifoaming Agent, Added.), Base Vegetable Mirepoix Sauteed 6 x 1# (Sauteed Vegetable Puree Mix (Carrots, Onions, Celery), Salt, Sugar, Maltodextrin, Corn Oil, Less Than 2% Of Yeast Extract, Water, Potato Starch, Xanthan Gum, Natural Flavors, Carrot Juice Concentrate.)","['Vegetarian', 'Vegan']"
c9cc50de-c4bb-44bd-afbe-f5b022499f23,Baked Cheese Ravioli,1 Cup Serving,321.7455,9.5408,3.1605,17.8197,875.1602,51.3114,6.0736,14.0677,15.6274,260.2223,2.7302,True,"Sauce Spaghetti without Meat 6 x #10 (Tomato Puree (Water, Tomato Paste), High Fructose Corn Syrup, Contains Less Than 2% Of: Soybean Oil, Salt, Dried Onion, Citric Acid, Spices, Dried Garlic, Natural Flavor.), Pasta Ravioli Cheese .44 oz 363 Ct (Pasta: Enriched Extra Fancy Du-Rum Flour (Niacin, Ferrous Sulfate, Thiamin Mononitrate, Riboflavin, Folic Acid), Water. Filling: Ricotta Cheese (Whey, Milk, Cream, Vinegar, Salt And Xanthan Gum, Locust Bean Gum And Guar Gum), Bread Crumbs (Bleached Wheat Flour, Yeast, Sugar, Salt), Water, Romano Cheese (Pasteurized Cow's Milk, Cheese Cultures, Salt, Enzymes), Black Pepper, Parsley, Salt, Modified Food Starch.), Grated Parmesan Cheese (Grated Parmesan (Pasteurized Cow’s Milk, Salt, Enzymes), Powdered Cellulose Added To Prevent Caking.), Herb Parsley 60 Ct. (Parsley)","['Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
9b378804-72da-4786-ad09-95e2a7f63e88,Kings Hawaiian Bread Roll,Roll,90.0,2.0,1.0,15.0,80.0,16.0,0g,5.0,3.0,20.0,0.8,True,"Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Sugar, Liquid Sugar (Sugar, Water), Butter (Pasteurized Cream, Salt), Eggs, Contains Less Than 2% Of Each Of The Following: Potato Flour, Yeast, Whey, Nonfat Milk, Soy Flour, Salt, Degerminated Yellow Corn Flour, Wheat Gluten, Sodium Stearoyl Lactylate, Datem, Monocalcium Phosphate, Wheat Flour, Calcium Sulfate, Sodium Silicoaluminate, Ascorbic Acid Added As A Dough Conditioner, Ammonium Sulfate, Wheat Starch, Sorbitan Monostearate, Enzymes, Microcrystalline Cellulose, Calcium Silicate","['Eggs', 'Gluten', 'Milk', 'Soy', 'Vegetarian', 'Wheat']"
